Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Automation Capacity Rating,Physical Action Requirement,Involved Uncertainty,Domain Expertise Requirement,Interpersonal Communication Requirement,Human Agency Scale Rating
21716,Geographic Information Systems Technologists and Technicians,"Design or prepare graphic representations of Geographic Information Systems (GIS) data, using GIS hardware or software applications.",YellowZebra,2025-04-05,3.0,1.0,1.0,4.0,1.0,3.0
8953,Statisticians,"Report results of statistical analyses, including information in the form of graphs, charts, and tables.",YellowZebra,2025-04-05,4.0,1.0,1.0,3.0,1.0,2.0
18951,Credit Counselors,Disburse funds from client accounts to creditors.,YellowZebra,2025-04-05,5.0,1.0,1.0,2.0,1.0,1.0
1255,Credit Analysts,"Generate financial ratios, using computer programs, to evaluate customers' financial status.",YellowZebra,2025-04-05,5.0,1.0,2.0,2.0,1.0,1.0
19008,Computer Network Support Specialists,Maintain logs of network activity.,YellowZebra,2025-04-05,5.0,1.0,1.0,1.0,1.0,1.0
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,YellowZebra,2025-04-05,2.0,1.0,2.0,4.0,2.0,3.0
14640,Software Quality Assurance Analysts and Testers,"Develop testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability.",YellowZebra,2025-04-05,3.0,1.0,1.0,3.0,1.0,2.0
18943,Credit Counselors,"Prioritize client debt repayment to avoid dire consequences, such as bankruptcy or foreclosure or to reduce overall costs, such as by paying high-interest or short-term loans first.",YellowZebra,2025-04-05,2.0,1.0,3.0,4.0,3.0,3.0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,YellowZebra,2025-04-05,3.0,1.0,2.0,3.0,1.0,2.0
14695,Web Developers,Perform or direct Web site updates.,YellowZebra,2025-04-05,4.0,1.0,2.0,3.0,2.0,2.0
5292,"Tax Examiners and Collectors, and Revenue Agents",Contact taxpayers by mail or telephone to address discrepancies and to request supporting documentation.,YellowZebra,2025-04-05,5.0,1.0,1.0,2.0,1.0,1.0
7365,Tax Preparers,Calculate form preparation fees according to return complexity and processing time required.,YellowZebra,2025-04-05,5.0,1.0,1.0,2.0,1.0,1.0
14649,Software Quality Assurance Analysts and Testers,"Develop or specify standards, methods, or procedures to determine product quality or release readiness.",YellowZebra,2025-04-05,2.0,1.0,1.0,4.0,3.0,4.0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",YellowZebra,2025-04-05,5.0,1.0,1.0,2.0,1.0,1.0
16126,Data Warehousing Specialists,"Develop and implement data extraction procedures from other systems, such as administration, billing, or claims.",YellowZebra,2025-04-05,2.0,1.0,1.0,3.0,3.0,4.0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",YellowZebra,2025-04-05,4.0,1.0,1.0,3.0,2.0,2.0
8955,Statisticians,"Identify relationships and trends in data, as well as any factors that could affect the results of research.",YellowZebra,2025-04-05,2.0,1.0,1.0,4.0,2.0,4.0
18942,Credit Counselors,Prepare written documents to establish contracts with or communicate financial recommendations to clients.,YellowZebra,2025-04-05,2.0,1.0,1.0,3.0,5.0,3.0
16194,Video Game Designers,"Review or evaluate competitive products, film, music, television, and other art forms to generate new game design ideas.",YellowZebra,2025-04-05,2.0,1.0,1.0,4.0,3.0,5.0
14667,Computer Systems Engineers/Architects,"Provide advice on project costs, design concepts, or design changes.",YellowZebra,2025-04-05,2.0,1.0,2.0,4.0,3.0,5.0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",YellowZebra,2025-04-05,4.0,1.0,1.0,3.0,1.0,1.0
5303,"Tax Examiners and Collectors, and Revenue Agents",Examine and analyze tax assets and liabilities to determine resolution of delinquent tax problems.,YellowZebra,2025-04-05,2.0,1.0,2.0,3.0,3.0,4.0
14639,Software Quality Assurance Analysts and Testers,Test system modifications to prepare for implementation.,YellowZebra,2025-04-05,4.0,1.0,1.0,3.0,2.0,2.0
16236,Document Management Specialists,Operate data capture technology to import digitized documents into document management system.,YellowZebra,2025-04-05,5.0,1.0,1.0,2.0,1.0,1.0
18974,Computer Network Architects,Estimate time and materials needed to complete projects.,YellowZebra,2025-04-05,2.0,1.0,3.0,3.0,3.0,4.0
18965,Computer Network Architects,Develop and implement solutions for network problems.,YellowZebra,2025-04-05,3.0,1.0,2.0,3.0,2.0,2.0
16106,Database Architects,"Develop or maintain archived procedures, procedural codes, or queries for applications.",YellowZebra,2025-04-05,2.0,1.0,1.0,3.0,2.0,3.0
3470,Computer Systems Analysts,Expand or modify system to serve new purposes or improve work flow.,YellowZebra,2025-04-05,4.0,1.0,1.0,3.0,2.0,1.0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,YellowZebra,2025-04-05,4.0,1.0,1.0,3.0,2.0,2.0
21724,Geographic Information Systems Technologists and Technicians,Perform integrated or computerized Geographic Information Systems (GIS) analyses to address scientific problems.,YellowZebra,2025-04-05,2.0,1.0,2.0,3.0,3.0,4.0
14675,Computer Systems Engineers/Architects,Monitor system operation to detect potential problems.,YellowZebra,2025-04-05,5.0,1.0,1.0,2.0,1.0,1.0
20927,Prepress Technicians and Workers,Generate prepress proofs in digital or other format to approximate the appearance of the final printed piece.,BrownKangaroo,2025-04-05,4.0,4.0,1.0,2.0,1.0,3.0
894,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",Maintain inventory of spare parts.,BrownKangaroo,2025-04-05,2.0,4.0,3.0,4.0,1.0,3.0
23320,Insurance Claims and Policy Processing Clerks,"Organize or work with detailed office or warehouse records, using computers to enter, access, search or retrieve data.",BrownKangaroo,2025-04-05,3.0,1.0,3.0,5.0,2.0,2.0
12573,Semiconductor Processing Technicians,"Manipulate valves, switches, and buttons, or key commands into control panels to start semiconductor processing cycles.",BrownKangaroo,2025-04-05,2.0,4.0,4.0,4.0,2.0,4.0
21014,Word Processors and Typists,"Manage schedules and set dates, times, and locations for meetings and appointments.",BrownKangaroo,2025-04-05,4.0,1.0,5.0,1.0,1.0,2.0
18081,Energy Auditors,Educate customers on energy efficiency or answer questions on topics such as the costs of running household appliances or the selection of energy-efficient appliances.,BrownKangaroo,2025-04-05,2.0,4.0,3.0,4.0,4.0,4.0
11638,"Computer, Automated Teller, and Office Machine Repairers","Complete repair bills, shop records, time cards, or expense reports.",BrownKangaroo,2025-04-05,3.0,4.0,3.0,4.0,3.0,3.0
12741,Air Traffic Controllers,Check conditions and traffic at different altitudes in response to pilots' requests for altitude changes.,BrownKangaroo,2025-04-05,3.0,1.0,4.0,3.0,1.0,2.0
20908,Proofreaders and Copy Markers,"Archive documents, conduct research, and read copy, using the internet and various computer programs.",BrownKangaroo,2025-04-05,3.0,1.0,4.0,5.0,1.0,4.0
831,"Office Clerks, General","Compute, record, and proofread data and other information, such as records or reports.",BrownKangaroo,2025-04-05,2.0,3.0,3.0,2.0,5.0,4.0
800,Word Processors and Typists,"Reformat documents, moving paragraphs or columns.",BrownKangaroo,2025-04-05,5.0,5.0,1.0,2.0,1.0,2.0
12309,Power Distributors and Dispatchers,"Record and compile operational data, such as chart or meter readings, power demands, or usage and operating times, using transmission system maps.",BrownKangaroo,2025-04-05,2.0,2.0,4.0,3.0,3.0,4.0
807,Word Processors and Typists,"Use data entry devices, such as optical scanners, to input data into computers for revision or editing.",BrownKangaroo,2025-04-05,4.0,1.0,2.0,2.0,2.0,2.0
2820,Desktop Publishers,"Position text and art elements from a variety of databases in a visually appealing way to design print or web pages, using knowledge of type styles and size and layout patterns.",BrownKangaroo,2025-04-05,3.0,2.0,3.0,3.0,4.0,4.0
889,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Advise management regarding customer satisfaction, product performance, or suggestions for product improvements.",BrownKangaroo,2025-04-05,3.0,4.0,3.0,3.0,2.0,3.0
2815,Desktop Publishers,Check preliminary and final proofs for errors and make necessary corrections.,BrownKangaroo,2025-04-05,3.0,3.0,3.0,3.0,2.0,3.0
11970,Computer Numerically Controlled Tool Programmers,Write instruction sheets and cutter lists for a machine's controller to guide setup and encode numerical control tapes.,BrownKangaroo,2025-04-05,3.0,2.0,3.0,4.0,2.0,3.0
9798,Statistical Assistants,"Code data prior to computer entry, using lists of codes.",BrownKangaroo,2025-04-05,2.0,1.0,4.0,5.0,3.0,4.0
10403,Prepress Technicians and Workers,"Enter, position, and alter text size, using computers, to make up and arrange pages so that printed materials can be produced.",BrownKangaroo,2025-04-05,3.0,2.0,3.0,3.0,2.0,2.0
7285,Management Analysts,"Plan study of work problems and procedures, such as organizational change, communications, information flow, integrated production methods, inventory control, or cost analysis.",BrownKangaroo,2025-04-05,3.0,1.0,4.0,3.0,3.0,3.0
12581,Semiconductor Processing Technicians,"Set, adjust, and readjust computerized or mechanical equipment controls to regulate power level, temperature, vacuum, and rotation speed of furnace, according to crystal growing specifications.",BrownKangaroo,2025-04-05,3.0,4.0,3.0,4.0,2.0,3.0
11956,Computer Numerically Controlled Tool Operators,Write simple programs for computer-controlled machine tools.,BrownKangaroo,2025-04-05,3.0,2.0,3.0,4.0,2.0,3.0
899,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Enter information into computer to copy program or to draw, modify, or store schematics, applying knowledge of software package used.",BrownKangaroo,2025-04-05,3.0,3.0,3.0,2.0,2.0,3.0
11964,Computer Numerically Controlled Tool Programmers,Compare encoded tapes or computer printouts with original part specifications and blueprints to verify accuracy of instructions.,BrownKangaroo,2025-04-05,3.0,2.0,3.0,4.0,2.0,3.0
23318,Insurance Claims and Policy Processing Clerks,Review insurance policy to determine coverage.,BrownKangaroo,2025-04-05,3.0,1.0,3.0,4.0,4.0,4.0
9788,Statistical Assistants,"Compute and analyze data, using statistical formulas and computers or calculators.",BrownKangaroo,2025-04-05,3.0,1.0,3.0,5.0,4.0,3.0
837,"Office Clerks, General","Complete work schedules, manage calendars, and arrange appointments.",BrownKangaroo,2025-04-05,4.0,3.0,3.0,2.0,5.0,4.0
2823,Desktop Publishers,"Import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",BrownKangaroo,2025-04-05,3.0,1.0,3.0,4.0,3.0,3.0
11641,"Computer, Automated Teller, and Office Machine Repairers","Enter information into computers to copy programs from one electronic component to another or to draw, modify, or store schematics.",BrownKangaroo,2025-04-05,4.0,3.0,2.0,3.0,2.0,2.0
2822,Desktop Publishers,"Edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",BrownKangaroo,2025-04-05,3.0,1.0,2.0,3.0,1.0,2.0
10402,Prepress Technicians and Workers,"Enter, store, and retrieve information on computer-aided equipment.",BrownKangaroo,2025-04-05,4.0,2.0,2.0,2.0,1.0,2.0
10428,Prepress Technicians and Workers,"Set scanners to specific color densities, sizes, screen rulings, and exposure adjustments, using scanner keyboards or computers.",BrownKangaroo,2025-04-05,4.0,2.0,2.0,3.0,1.0,2.0
14677,Computer Systems Engineers/Architects,"Investigate system component suitability for specified purposes, and make recommendations regarding component use.",GreenElephant,2025-04-05,2.0,3.0,4.0,4.0,4.0,5.0
21730,Geographic Information Systems Technologists and Technicians,"Document, design, code, or test Geographic Information Systems (GIS) models, internet mapping solutions, or other applications.",GreenElephant,2025-04-05,3.0,2.0,3.0,3.0,3.0,3.0
14633,Computer and Information Research Scientists,Design computers and the software that runs them.,GreenElephant,2025-04-05,2.0,3.0,4.0,4.0,4.0,5.0
19012,Computer Network Support Specialists,Run monthly network reports.,GreenElephant,2025-04-05,3.0,2.0,3.0,3.0,2.0,3.0
21049,Computer Programmers,Develop Web sites.,GreenElephant,2025-04-05,4.0,2.0,3.0,3.0,3.0,3.0
20928,Prepress Technicians and Workers,Proofread and perform quality control of text and images.,BrownKangaroo,2025-04-05,3.0,3.0,3.0,2.0,3.0,3.0
20366,Telecommunications Engineering Specialists,"Instruct in use of voice, video, and data communications systems.",GreenElephant,2025-04-05,2.0,4.0,3.0,3.0,4.0,5.0
2816,Desktop Publishers,"Operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",BrownKangaroo,2025-04-05,4.0,1.0,2.0,3.0,1.0,2.0
12586,Semiconductor Processing Technicians,Calculate etching time based on thickness of material to be removed from wafers or crystals.,BrownKangaroo,2025-04-05,3.0,2.0,2.0,4.0,1.0,3.0
16151,Information Technology Project Managers,Perform risk assessments to develop response strategies.,GreenElephant,2025-04-05,2.0,3.0,4.0,4.0,4.0,4.0
